,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5985832349468713,0.12868949232585597,0.0,0.05548996458087367,0.07910271546635184,0.053128689492325853,0.08500590318772137,0.0
frontalpole-rh,0.11770833333333333,0.30625,0.0,0.15,0.171875,0.115625,0.13854166666666667,0.0
insula-lh,0.0,0.0,0.8791469194312796,0.0,0.0,0.014218009478672985,0.037914691943127965,0.06872037914691943
lateralorbitofrontal-rh,0.06257982120051085,0.18646232439335889,0.0,0.2822477650063857,0.20306513409961685,0.1123882503192848,0.1532567049808429,0.0
medialorbitofrontal-rh,0.08902439024390243,0.21707317073170732,0.0,0.18902439024390244,0.24634146341463414,0.1024390243902439,0.15609756097560976,0.0
rostralanteriorcingulate-lh,0.04864864864864865,0.13378378378378378,0.013513513513513514,0.11486486486486487,0.10675675675675676,0.3824324324324324,0.19864864864864865,0.0013513513513513514
rostralanteriorcingulate-rh,0.07759562841530054,0.13224043715846995,0.020765027322404372,0.13224043715846995,0.13333333333333333,0.15956284153005465,0.3442622950819672,0.0
temporalpole-lh,0.0,0.0,0.07259953161592506,0.0,0.0,0.00702576112412178,0.0,0.9203747072599532
