,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,temporalpole-rh
frontalpole-lh,0.26073131955484896,0.09062003179650238,0.2273449920508744,0.1271860095389507,0.10015898251192369,0.0,0.16216216216216217,0.03179650238473768
frontalpole-rh,0.09686221009549795,0.2755798090040928,0.10504774897680765,0.19236016371077763,0.2810368349249659,0.0,0.03956343792633015,0.009549795361527967
lateralorbitofrontal-rh,0.22932917316692666,0.10140405616224649,0.2542901716068643,0.11700468018720749,0.10764430577223089,0.0,0.15756630265210608,0.0327613104524181
medialorbitofrontal-lh,0.14114114114114115,0.1906906906906907,0.12762762762762764,0.24474474474474475,0.20270270270270271,0.0,0.07357357357357357,0.01951951951951952
medialorbitofrontal-rh,0.10714285714285714,0.25925925925925924,0.10978835978835978,0.19444444444444445,0.2751322751322751,0.0,0.042328042328042326,0.011904761904761904
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parsorbitalis-rh,0.1925601750547046,0.045951859956236324,0.19474835886214442,0.08971553610503283,0.0525164113785558,0.0,0.3544857768052516,0.0700218818380744
temporalpole-rh,0.15,0.041666666666666664,0.14166666666666666,0.09166666666666666,0.058333333333333334,0.0,0.26666666666666666,0.25
