,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7559912854030502,0.0,0.008714596949891068,0.0784313725490196,0.004357298474945534,0.0196078431372549,0.06753812636165578,0.06535947712418301
frontalpole-lh,0.0,0.8415300546448088,0.03278688524590164,0.040983606557377046,0.0,0.08469945355191257,0.0,0.0
frontalpole-rh,0.0033003300330033004,0.013201320132013201,0.6254125412541254,0.08745874587458746,0.013201320132013201,0.20957095709570958,0.019801980198019802,0.028052805280528052
parahippocampal-lh,0.06692160611854685,0.02676864244741874,0.1089866156787763,0.6806883365200764,0.0,0.08604206500956023,0.0,0.030592734225621414
parahippocampal-rh,0.0,0.0,0.015706806282722512,0.0,0.8324607329842932,0.041884816753926704,0.08376963350785341,0.02617801047120419
rostralanteriorcingulate-rh,0.012110726643598616,0.04844290657439446,0.2041522491349481,0.07785467128027682,0.031141868512110725,0.5847750865051903,0.02249134948096886,0.01903114186851211
temporalpole-lh,0.05325443786982249,0.0,0.023668639053254437,0.0,0.0631163708086785,0.02564102564102564,0.7712031558185405,0.0631163708086785
temporalpole-rh,0.04475043029259897,0.0,0.03098106712564544,0.024096385542168676,0.010327022375215147,0.01549053356282272,0.058519793459552494,0.8158347676419966
