,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,temporalpole-rh
frontalpole-lh,0.37546933667083854,0.09136420525657071,0.17897371714643304,0.10387984981226533,0.08135168961201501,0.0,0.1276595744680851,0.04130162703379224
frontalpole-rh,0.11082802547770701,0.2878980891719745,0.0980891719745223,0.18089171974522292,0.2624203821656051,0.014012738853503185,0.03694267515923567,0.008917197452229299
lateralorbitofrontal-rh,0.18306351183063513,0.08094645080946451,0.33872976338729766,0.11830635118306351,0.0859277708592777,0.0410958904109589,0.12577833125778332,0.026151930261519303
medialorbitofrontal-lh,0.12163892445582586,0.16261203585147246,0.14084507042253522,0.29833546734955185,0.17285531370038412,0.024327784891165175,0.06274007682458387,0.016645326504481434
medialorbitofrontal-rh,0.10657894736842105,0.2578947368421053,0.10921052631578948,0.19342105263157894,0.2789473684210526,0.0,0.042105263157894736,0.011842105263157895
parahippocampal-rh,0.0,0.02588235294117647,0.09411764705882353,0.04470588235294118,0.0,0.788235294117647,0.0,0.047058823529411764
parsorbitalis-rh,0.18803418803418803,0.04487179487179487,0.19017094017094016,0.0876068376068376,0.05128205128205128,0.0,0.3696581196581197,0.06837606837606838
temporalpole-rh,0.07061503416856492,0.011389521640091117,0.0387243735763098,0.025056947608200455,0.015945330296127564,0.04100227790432802,0.07289293849658314,0.724373576309795
