,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.125,0.125,0.125,0.125,0.12451923076923077,0.12548076923076923,0.125,0.125
caudalanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.12451923076923077,0.12548076923076923,0.125,0.125
caudalanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.12451923076923077,0.12548076923076923,0.125,0.125
caudalmiddlefrontal-rh,0.125,0.125,0.125,0.125,0.12451923076923077,0.12548076923076923,0.125,0.125
medialorbitofrontal-lh,0.12506012506012507,0.12506012506012507,0.12506012506012507,0.12506012506012507,0.12457912457912458,0.12506012506012507,0.12506012506012507,0.12506012506012507
parahippocampal-rh,0.12493946731234867,0.12493946731234867,0.12493946731234867,0.12493946731234867,0.12445520581113802,0.12590799031476999,0.12493946731234867,0.12493946731234867
rostralanteriorcingulate-lh,0.12493970091654606,0.12493970091654606,0.12493970091654606,0.12493970091654606,0.12445730824891461,0.12590448625180897,0.12493970091654606,0.12493970091654606
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.12451923076923077,0.12548076923076923,0.125,0.125
