,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.6688144329896907,0.12628865979381443,0.0,0.04639175257731959,0.0,0.13530927835051546,0.0,0.023195876288659795
frontalpole-rh,0.15920398009950248,0.45107794361525705,0.0,0.0,0.0,0.38971807628524047,0.0,0.0
fusiform-lh,0.0,0.0,0.46691176470588236,0.38357843137254904,0.08088235294117647,0.0,0.05269607843137255,0.015931372549019607
insula-rh,0.039045553145336226,0.0,0.3438177874186551,0.5336225596529284,0.05422993492407809,0.0,0.02928416485900217,0.0
isthmuscingulate-rh,0.0,0.0,0.08056872037914692,0.061611374407582936,0.5165876777251185,0.0,0.10308056872037914,0.2381516587677725
medialorbitofrontal-rh,0.13743455497382198,0.3075916230366492,0.0,0.0,0.0,0.5549738219895288,0.0,0.0
parahippocampal-rh,0.0,0.0,0.07269789983844911,0.046849757673667204,0.1470113085621971,0.0,0.5589660743134087,0.17447495961227788
temporalpole-rh,0.026525198938992044,0.0,0.01989389920424403,0.0,0.26657824933687,0.0,0.14323607427055704,0.5437665782493368
