,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.37373737373737376,0.0,0.12121212121212122,0.1414141414141414,0.0,0.0,0.36363636363636365,0.0
parsopercularis-lh,0.0,0.5161290322580645,0.0,0.17204301075268819,0.1827956989247312,0.0,0.0,0.12903225806451613
parstriangularis-rh,0.11666666666666667,0.0,0.4,0.175,0.0,0.08333333333333333,0.11666666666666667,0.10833333333333334
rostralmiddlefrontal-lh,0.08433734939759036,0.10240963855421686,0.12650602409638553,0.3192771084337349,0.10843373493975904,0.10240963855421686,0.08433734939759036,0.07228915662650602
rostralmiddlefrontal-rh,0.0,0.2537313432835821,0.0,0.26865671641791045,0.29850746268656714,0.0,0.0,0.1791044776119403
superiortemporal-lh,0.0,0.0,0.24489795918367346,0.3469387755102041,0.0,0.40816326530612246,0.0,0.0
superiortemporal-rh,0.30701754385964913,0.0,0.10526315789473684,0.12280701754385964,0.0,0.0,0.4649122807017544,0.0
supramarginal-lh,0.0,0.16901408450704225,0.16901408450704225,0.16901408450704225,0.16901408450704225,0.0,0.0,0.323943661971831
