,frontalpole-rh,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
frontalpole-rh,0.15401069518716579,0.12727272727272726,0.11550802139037433,0.05561497326203209,0.1497326203208556,0.12941176470588237,0.13475935828877006,0.13368983957219252
fusiform-lh,0.08666164280331574,0.16352675207234363,0.13413715146948002,0.08214016578749057,0.12961567445365485,0.13489073097211757,0.15146948003014318,0.1175584024114544
inferiorparietal-lh,0.09106830122591944,0.1532399299474606,0.15499124343257442,0.06742556917688267,0.12521891418563924,0.14711033274956217,0.14798598949211908,0.11295971978984239
isthmuscingulate-rh,0.06775067750677506,0.14498644986449866,0.1016260162601626,0.22764227642276422,0.1043360433604336,0.1043360433604336,0.12737127371273713,0.12195121951219512
lateralorbitofrontal-lh,0.11021721641190668,0.14320193081255028,0.11826226870474658,0.06355591311343524,0.16411906677393404,0.1246983105390185,0.14561544650040226,0.13032984714400644
lingual-lh,0.0973377703826955,0.14891846921797006,0.1405990016638935,0.06572379367720466,0.12895174708818635,0.15058236272878536,0.14891846921797006,0.11896838602329451
parahippocampal-lh,0.09207547169811321,0.15547169811320755,0.13056603773584904,0.07245283018867925,0.13358490566037737,0.13584905660377358,0.1569811320754717,0.1230188679245283
rostralanteriorcingulate-lh,0.10406091370558376,0.13705583756345177,0.11252115059221658,0.07952622673434856,0.13874788494077833,0.12436548223350254,0.1412859560067682,0.16243654822335024
