,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.4716981132075472,0.0660377358490566,0.0,0.09433962264150944,0.09433962264150944,0.2358490566037736,0.03773584905660377
lateralorbitofrontal-lh,0.0,0.10344827586206896,0.6551724137931034,0.0,0.13793103448275862,0.10344827586206896,0.0,0.0
medialorbitofrontal-lh,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.20689655172413793,0.06896551724137931,0.0,0.4482758620689655,0.20689655172413793,0.05172413793103448,0.017241379310344827
parstriangularis-lh,0.0,0.3142857142857143,0.14285714285714285,0.0,0.22857142857142856,0.2857142857142857,0.02857142857142857,0.0
rostralanteriorcingulate-lh,0.0,0.4117647058823529,0.0,0.0,0.07352941176470588,0.04411764705882353,0.4117647058823529,0.058823529411764705
temporalpole-lh,0.0,0.20689655172413793,0.0,0.0,0.1724137931034483,0.034482758620689655,0.20689655172413793,0.3793103448275862
