,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.2222222222222222,0.25925925925925924,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.18518518518518517
frontalpole-rh,0.05785123966942149,0.4380165289256198,0.0,0.03305785123966942,0.06611570247933884,0.2066115702479339,0.0,0.19834710743801653
lateralorbitofrontal-lh,0.0,0.02097902097902098,0.43356643356643354,0.25874125874125875,0.03496503496503497,0.02097902097902098,0.21678321678321677,0.013986013986013986
medialorbitofrontal-lh,0.0,0.0873015873015873,0.2619047619047619,0.3333333333333333,0.03968253968253968,0.023809523809523808,0.21428571428571427,0.03968253968253968
parsorbitalis-lh,0.010638297872340425,0.0425531914893617,0.09574468085106383,0.09574468085106383,0.2765957446808511,0.26595744680851063,0.19148936170212766,0.02127659574468085
parstriangularis-lh,0.02564102564102564,0.10897435897435898,0.04487179487179487,0.04487179487179487,0.19230769230769232,0.391025641025641,0.09615384615384616,0.09615384615384616
rostralanteriorcingulate-lh,0.0,0.014285714285714285,0.2571428571428571,0.24285714285714285,0.08571428571428572,0.06428571428571428,0.32857142857142857,0.007142857142857143
temporalpole-lh,0.08433734939759036,0.27710843373493976,0.0,0.012048192771084338,0.04819277108433735,0.21686746987951808,0.0,0.3614457831325301
