,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,transversetemporal-rh
frontalpole-lh,0.6831955922865014,0.06887052341597796,0.10743801652892562,0.005509641873278237,0.06887052341597796,0.0,0.0,0.06611570247933884
frontalpole-rh,0.07828282828282829,0.6464646464646465,0.11868686868686869,0.08838383838383838,0.007575757575757576,0.0,0.050505050505050504,0.010101010101010102
insula-rh,0.10804020100502512,0.11557788944723618,0.5276381909547738,0.16331658291457288,0.0,0.017587939698492462,0.010050251256281407,0.05778894472361809
parahippocampal-rh,0.005434782608695652,0.08695652173913043,0.16304347826086957,0.6630434782608695,0.0,0.002717391304347826,0.01358695652173913,0.06521739130434782
parsorbitalis-lh,0.0684931506849315,0.0027397260273972603,0.0,0.0,0.7205479452054795,0.07397260273972603,0.1178082191780822,0.01643835616438356
parsorbitalis-rh,0.0,0.0,0.01953125,0.01171875,0.10546875,0.79296875,0.0546875,0.015625
parstriangularis-lh,0.003484320557491289,0.04878048780487805,0.003484320557491289,0.006968641114982578,0.16376306620209058,0.08710801393728224,0.6480836236933798,0.03832752613240418
transversetemporal-rh,0.05537459283387622,0.003257328990228013,0.10097719869706841,0.05537459283387622,0.019543973941368076,0.019543973941368076,0.035830618892508145,0.7100977198697068
