,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.5,0.0,0.125,0.375,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.039473684210526314,0.0,0.6842105263157895,0.07894736842105263,0.0,0.11842105263157894,0.07894736842105263,0.0
medialorbitofrontal-lh,0.013513513513513514,0.0,0.10810810810810811,0.6081081081081081,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.05405405405405406
parsorbitalis-lh,0.0,0.0,0.01652892561983471,0.08264462809917356,0.6033057851239669,0.09090909090909091,0.03305785123966942,0.17355371900826447
parstriangularis-lh,0.0,0.0,0.21311475409836064,0.03278688524590164,0.08196721311475409,0.6557377049180327,0.01639344262295082,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.0,0.6842105263157895,0.0
temporalpole-lh,0.0,0.0,0.0,0.1,0.46,0.04,0.0,0.4
