,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.2602040816326531,0.25,0.0,0.2193877551020408,0.0,0.25510204081632654,0.0,0.015306122448979591
T7,0.234375,0.25,0.0,0.21875,0.0,0.265625,0.0,0.03125
P7,0.011764705882352941,0.0058823529411764705,0.25882352941176473,0.011764705882352941,0.2529411764705882,0.0,0.25882352941176473,0.2
FC2,0.24571428571428572,0.25142857142857145,0.0,0.2342857142857143,0.0,0.25142857142857145,0.0,0.017142857142857144
F5,0.005988023952095809,0.0,0.2634730538922156,0.005988023952095809,0.25748502994011974,0.0,0.2634730538922156,0.20359281437125748
P1,0.2328042328042328,0.24867724867724866,0.0,0.21693121693121692,0.0,0.26455026455026454,0.0,0.037037037037037035
FC4,0.0058823529411764705,0.0,0.25882352941176473,0.0058823529411764705,0.2529411764705882,0.0,0.27647058823529413,0.2
FCz,0.006172839506172839,0.024691358024691357,0.22839506172839505,0.006172839506172839,0.22839506172839505,0.030864197530864196,0.22839506172839505,0.24691358024691357
