,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.627906976744186,0.0,0.13953488372093023,0.0,0.23255813953488372,0.0,0.0,0.0
C4,0.0,0.3191489361702128,0.0,0.0,0.0,0.3191489361702128,0.3617021276595745,0.0
FC6,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.4,0.0,0.24,0.0,0.36,0.0,0.0,0.0
F1,0.0,0.24074074074074073,0.0,0.0,0.0,0.37037037037037035,0.3888888888888889,0.0
CP3,0.0,0.23809523809523808,0.0,0.0,0.0,0.3492063492063492,0.4126984126984127,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
