,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.3411764705882353,0.2,0.0,0.25882352941176473,0.0,0.2,0.0,0.0
T7,0.17708333333333334,0.34375,0.0,0.10416666666666667,0.0,0.375,0.0,0.0
P7,0.0,0.0,0.3902439024390244,0.0,0.32926829268292684,0.0,0.2804878048780488,0.0
FC2,0.35384615384615387,0.16923076923076924,0.0,0.3076923076923077,0.0,0.16923076923076924,0.0,0.0
F5,0.0,0.0,0.35526315789473684,0.0,0.34210526315789475,0.0,0.3026315789473684,0.0
P1,0.1650485436893204,0.3300970873786408,0.0,0.0970873786407767,0.0,0.4077669902912621,0.0,0.0
FC4,0.0,0.0,0.34285714285714286,0.0,0.34285714285714286,0.0,0.3142857142857143,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
