,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.7948717948717948,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.15384615384615385
C4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.375
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.35714285714285715
