,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4
C4,0.0,0.34,0.0,0.0,0.0,0.3,0.36,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.25,0.0,0.0,0.0,0.3541666666666667,0.3958333333333333,0.0
CP3,0.0,0.2711864406779661,0.0,0.0,0.0,0.3220338983050847,0.4067796610169492,0.0
FC4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4
