,Fz,FC6,FC2,AF7,F5,FC4,FT8,F2
Fz,0.3488943488943489,0.10401310401310401,0.085995085995086,0.18673218673218672,0.11138411138411139,0.10237510237510238,0.04504504504504504,0.015561015561015561
FC6,0.07753846153846154,0.2855384615384615,0.20246153846153847,0.22092307692307692,0.014769230769230769,0.012307692307692308,0.07753846153846154,0.10892307692307693
FC2,0.0673927842069435,0.22396187882913546,0.2600408441116406,0.23485364193328795,0.007488087134104833,0.010211027910142955,0.08168822328114364,0.11436351259360109
AF7,0.13617276544691062,0.21535692861427713,0.20515896820635873,0.2975404919016197,0.0011997600479904018,0.00599880023995201,0.060587882423515295,0.07798440311937613
F5,0.08607095926412615,0.0164257555847569,0.00788436268068331,0.000657030223390276,0.3002628120893561,0.2851511169513798,0.1754270696452037,0.12812089356110382
FC4,0.07344972907886815,0.013847080072245636,0.011438892233594221,0.006020469596628537,0.2588801926550271,0.3016255267910897,0.1962673088500903,0.13847080072245635
FT8,0.0312157721796276,0.0700985761226725,0.06681270536692223,0.05366922234392114,0.14512595837897044,0.17634173055859803,0.25848849945235486,0.1982475355969332
F2,0.012514898688915376,0.10607866507747318,0.10131108462455304,0.07568533969010727,0.11323003575685339,0.132896305125149,0.21454112038140644,0.24374255065554232
