,Fz,FC6,FC2,AF7,F5,FC4,FT8,F2
Fz,0.4925373134328358,0.0,0.04477611940298507,0.4626865671641791,0.0,0.0,0.0,0.0
FC6,0.0,0.2,0.0,0.0,0.2111111111111111,0.16666666666666666,0.2111111111111111,0.2111111111111111
FC2,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0
AF7,0.4838709677419355,0.0,0.04838709677419355,0.46774193548387094,0.0,0.0,0.0,0.0
F5,0.0,0.18018018018018017,0.0,0.0,0.21621621621621623,0.17117117117117117,0.21621621621621623,0.21621621621621623
FC4,0.0,0.1875,0.0,0.0,0.20833333333333334,0.1875,0.20833333333333334,0.20833333333333334
FT8,0.0,0.16806722689075632,0.0,0.0,0.20168067226890757,0.15966386554621848,0.23529411764705882,0.23529411764705882
F2,0.0,0.16806722689075632,0.0,0.0,0.20168067226890757,0.15966386554621848,0.23529411764705882,0.23529411764705882
