,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666
C4,0.0,0.6956521739130435,0.0,0.0,0.30434782608695654,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0
F1,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666
CP3,0.2,0.0,0.0,0.0,0.0,0.15,0.45,0.2
FC4,0.26666666666666666,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666
