,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.23404255319148937,0.0425531914893617,0.0,0.0,0.23404255319148937,0.2765957446808511,0.19148936170212766,0.02127659574468085
T7,0.039603960396039604,0.2376237623762376,0.22772277227722773,0.2376237623762376,0.009900990099009901,0.039603960396039604,0.0,0.2079207920792079
P7,0.007633587786259542,0.183206106870229,0.3282442748091603,0.32061068702290074,0.0,0.007633587786259542,0.0,0.15267175572519084
FC2,0.015267175572519083,0.19083969465648856,0.31297709923664124,0.3053435114503817,0.0,0.015267175572519083,0.0,0.16030534351145037
F5,0.0891089108910891,0.0,0.0,0.0,0.37623762376237624,0.22772277227722773,0.3069306930693069,0.0
P1,0.13953488372093023,0.023255813953488372,0.0,0.0,0.29069767441860467,0.27906976744186046,0.2558139534883721,0.011627906976744186
FC4,0.08235294117647059,0.0,0.0,0.0,0.35294117647058826,0.23529411764705882,0.32941176470588235,0.0
FCz,0.03529411764705882,0.24705882352941178,0.2235294117647059,0.23529411764705882,0.0,0.03529411764705882,0.0,0.2235294117647059
