,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
C4,0.0,0.47058823529411764,0.0,0.0,0.0,0.5294117647058824,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
