,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.29464285714285715,0.30357142857142855,0.0,0.25,0.03571428571428571,0.11607142857142858,0.0
P7,0.0,0.29464285714285715,0.30357142857142855,0.0,0.25,0.03571428571428571,0.11607142857142858,0.0
FC2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
F5,0.0,0.28846153846153844,0.28846153846153844,0.0,0.25961538461538464,0.038461538461538464,0.125,0.0
P1,0.0,0.20833333333333334,0.20833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0
FC4,0.0,0.24561403508771928,0.24561403508771928,0.0,0.22807017543859648,0.07017543859649122,0.21052631578947367,0.0
FCz,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156
