,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.19718309859154928,0.21830985915492956,0.0,0.15492957746478872,0.0,0.21830985915492956,0.0,0.2112676056338028
T7,0.17751479289940827,0.24260355029585798,0.0,0.13609467455621302,0.0,0.25443786982248523,0.0,0.1893491124260355
P7,0.0,0.0,0.3125,0.008928571428571428,0.3392857142857143,0.0,0.3392857142857143,0.0
FC2,0.19834710743801653,0.2066115702479339,0.0,0.19008264462809918,0.0,0.2066115702479339,0.0,0.19834710743801653
F5,0.0,0.0,0.304,0.008,0.344,0.0,0.344,0.0
P1,0.16666666666666666,0.2388888888888889,0.0,0.12777777777777777,0.0,0.28888888888888886,0.0,0.17777777777777778
FC4,0.0,0.0,0.304,0.008,0.344,0.0,0.344,0.0
FCz,0.1917808219178082,0.22602739726027396,0.0,0.1506849315068493,0.0,0.22602739726027396,0.0,0.2054794520547945
