,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.25,0.0,0.0,0.0,0.0,0.375,0.375,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0425531914893617,0.0,0.0,0.0,0.0,0.46808510638297873,0.48936170212765956,0.0
CP3,0.05172413793103448,0.0,0.0,0.0,0.0,0.41379310344827586,0.5344827586206896,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
