,Fp1,FT9,TP9,TP10,CP2,F8,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6534181240063593,0.0,0.0,0.0,0.0,0.3465818759936407,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.481981981981982,0.0,0.0,0.0,0.0,0.5180180180180181,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
