,Fp1,FT9,TP9,TP10,CP2,F8,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3990461049284579,0.0,0.40222575516693165,0.0,0.0,0.1987281399046105,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.20112179487179488,0.0,0.6915064102564102,0.0,0.0,0.10737179487179487,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F5,0.0,0.3125,0.0,0.34,0.0,0.0,0.3475,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
