,Fp1,F7,FT9,P4,TP10,Fp2,FT7,AF8
Fp1,0.40681362725450904,0.1963927855711423,0.0,0.0,0.0,0.3667334669338677,0.0,0.03006012024048096
F7,0.22588235294117648,0.5152941176470588,0.0,0.0,0.0,0.25882352941176473,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3709016393442623,0.22950819672131148,0.0,0.0,0.0,0.39959016393442626,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.49828178694158076,0.5017182130584192
AF8,0.04722222222222222,0.0,0.0,0.0,0.0,0.0,0.40555555555555556,0.5472222222222223
