subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S30,Sess01,MOTOR_EXECUTION-LEFT,0.9999424768117959,1.0000000000000013,0.9976274848730718,1.001871099575798,bootstrap,critical,fullwin_broadband
S30,Sess01,MOTOR_EXECUTION-RIGHT,0.9989704567042172,0.9999999999999986,0.9969627332549257,1.0007125819778189,bootstrap,critical,fullwin_broadband
S30,Sess01,MOTOR_IMAGERY-LEFT,0.9996730787668399,1.0000000000000009,0.9977214489553087,1.001565099908596,bootstrap,critical,fullwin_broadband
S30,Sess01,MOTOR_IMAGERY-RIGHT,0.998206343918198,1.0000000000000038,0.9960230657042727,1.0002114806367262,bootstrap,critical,fullwin_broadband
S30,Sess01,MOTOR_EXECUTION,0.9994564667580066,1.0,0.9972951090639988,1.0012918407768083,bootstrap,critical,fullwin_broadband
S30,Sess01,MOTOR_IMAGERY,0.9989397113425189,1.0000000000000022,0.9968722573297907,1.0008882902726612,bootstrap,critical,fullwin_broadband
S30,Sess01,LEFT,0.999807777789318,1.000000000000001,0.9976744669141903,1.001718099742197,bootstrap,critical,fullwin_broadband
S30,Sess01,RIGHT,0.9985884003112075,1.000000000000001,0.9964928994795992,1.0004620313072725,bootstrap,critical,fullwin_broadband
S30,Sess01,LEFT_vs_RIGHT,0.001219377478110406,0.0,-0.0027875643930822536,0.005225200262597873,bootstrap,delta,fullwin_broadband
S30,Sess01,IMAGERY_vs_EXECUTION,-0.0005167554154876797,0.0,-0.00441958344701765,0.003593181208662477,bootstrap,delta,fullwin_broadband
S30,Sess01,ME_LEFT_vs_ME_RIGHT,0.0009720201075786861,0.0,-0.0030850971047470255,0.004908366320872326,bootstrap,delta,fullwin_broadband
S30,Sess01,MI_LEFT_vs_MI_RIGHT,0.001466734848641904,0.0,-0.0024900316814174817,0.0055420342043234205,bootstrap,delta,fullwin_broadband
