,Fp1,F7,FT9,P7,TP10,AF7,PO4,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.6231884057971014,0.18840579710144928,0.0,0.0,0.18840579710144928,0.0,0.0
FT9,0.0,0.1580547112462006,0.45896656534954405,0.0,0.0,0.3829787234042553,0.0,0.0
P7,0.0,0.0,0.0,0.4977973568281938,0.0,0.0,0.0,0.5022026431718062
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.16938110749185667,0.41368078175895767,0.0,0.0,0.4169381107491857,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.35403726708074534,0.0,0.0,0.0,0.6459627329192547
