,Fp1,TP9,P7,TP10,Fp2,PO4,PO8,P6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5693069306930693,0.0,0.4306930693069307,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.46195652173913043,0.0,0.5380434782608695,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
