,Fp1,TP9,P7,TP10,Fp2,PO4,PO8,P6
Fp1,0.5914634146341463,0.0,0.0,0.0,0.40853658536585363,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.4536082474226804,0.0,0.0,0.0,0.5463917525773195,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
