,Fp1,F8,Fp2,AF7,AF3,AFz,F5,AF8
Fp1,0.22857142857142856,0.0,0.2571428571428571,0.2571428571428571,0.0,0.2571428571428571,0.0,0.0
F8,0.0,0.34375,0.0,0.0,0.3125,0.0,0.0,0.34375
Fp2,0.18604651162790697,0.0,0.2558139534883721,0.27906976744186046,0.0,0.27906976744186046,0.0,0.0
AF7,0.11764705882352941,0.0,0.16176470588235295,0.5147058823529411,0.0,0.20588235294117646,0.0,0.0
AF3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
AFz,0.17391304347826086,0.0,0.2391304347826087,0.2826086956521739,0.0,0.30434782608695654,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.34375,0.0,0.0,0.3125,0.0,0.0,0.34375
