,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.3013698630136986,0.0136986301369863,0.1643835616438356,0.2328767123287671,0.0136986301369863,0.2465753424657534,0.0136986301369863,0.0136986301369863
postcentral-rh,0.0,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727
precentral-lh,0.2037037037037037,0.05555555555555555,0.2222222222222222,0.2037037037037037,0.037037037037037035,0.2037037037037037,0.018518518518518517,0.05555555555555555
rostralmiddlefrontal-lh,0.2222222222222222,0.013888888888888888,0.16666666666666666,0.2916666666666667,0.013888888888888888,0.2638888888888889,0.013888888888888888,0.013888888888888888
superiorparietal-rh,0.0,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727
superiortemporal-lh,0.2191780821917808,0.0136986301369863,0.1643835616438356,0.2876712328767123,0.0136986301369863,0.273972602739726,0.0136986301369863,0.0136986301369863
superiortemporal-rh,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111
supramarginal-rh,0.0,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727
