,entorhinal-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
entorhinal-lh,0.35408245755860956,0.02910266774454325,0.17057396928051738,0.10832659660468877,0.10024252223120453,0.1713823767178658,0.037186742118027485,0.02910266774454325
frontalpole-rh,0.051775147928994084,0.7396449704142012,0.05325443786982249,0.034023668639053255,0.0029585798816568047,0.08136094674556213,0.0,0.03698224852071006
fusiform-lh,0.12602579132473624,0.022274325908558032,0.3042203985932005,0.1951934349355217,0.14654161781946073,0.17936694021101993,0.0,0.02637749120750293
inferiortemporal-lh,0.09420289855072464,0.016469038208168644,0.22266139657444006,0.30171277997364954,0.12384716732542819,0.21739130434782608,0.011198945981554678,0.012516469038208168
lingual-lh,0.08194444444444444,0.0,0.16597222222222222,0.12222222222222222,0.4048611111111111,0.16944444444444445,0.0,0.05555555555555555
parahippocampal-lh,0.1189402480270575,0.02987598647125141,0.17531003382187146,0.18094701240135289,0.1555806087936866,0.3100338218714769,0.010710259301014656,0.018602029312288614
parahippocampal-rh,0.09580838323353294,0.0,0.0,0.033932135728542916,0.0,0.04790419161676647,0.8223552894211577,0.0
pericalcarine-lh,0.05819295558958652,0.03522205206738132,0.06891271056661562,0.02450229709035222,0.11179173047473201,0.0444104134762634,0.0,0.6569678407350689
