,bankssts-rh,frontalpole-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,precuneus-lh,rostralanteriorcingulate-rh
bankssts-rh,0.5232876712328767,0.0821917808219178,0.10228310502283106,0.023744292237442923,0.0,0.0867579908675799,0.09954337899543379,0.0821917808219178
frontalpole-rh,0.11838790931989925,0.5617128463476071,0.09445843828715365,0.0,0.0,0.07808564231738035,0.09445843828715365,0.05289672544080604
paracentral-lh,0.08187134502923976,0.05482456140350877,0.3888888888888889,0.0,0.0,0.18055555555555555,0.29385964912280704,0.0
parahippocampal-lh,0.032073310423825885,0.0,0.0,0.5532646048109966,0.23596792668957617,0.07789232531500573,0.0,0.10080183276059565
parahippocampal-rh,0.0,0.0,0.0,0.2702020202020202,0.5631313131313131,0.10101010101010101,0.0,0.06565656565656566
pericalcarine-rh,0.06899055918663761,0.04502541757443718,0.18445896877269427,0.04793028322440087,0.05519244734931009,0.41975308641975306,0.1786492374727669,0.0
precuneus-lh,0.07791279485346676,0.053609721229449604,0.3059328091493924,0.0,0.0,0.1729807005003574,0.3895639742673338,0.0
rostralanteriorcingulate-rh,0.10479797979797979,0.047979797979797977,0.0,0.10858585858585859,0.07323232323232323,0.0,0.0,0.6654040404040404
