,bankssts-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.8886925795053003,0.0,0.0,0.0,0.0,0.0,0.015901060070671377,0.09540636042402827
isthmuscingulate-rh,0.0,0.5670464504820333,0.07800175284837861,0.11568799298860649,0.23049956178790534,0.0,0.0043821209465381246,0.0043821209465381246
parahippocampal-lh,0.0,0.11481481481481481,0.662962962962963,0.056790123456790124,0.008641975308641974,0.09753086419753086,0.05925925925925926,0.0
parahippocampal-rh,0.0,0.14492753623188406,0.051759834368530024,0.5610766045548654,0.2308488612836439,0.0,0.004140786749482402,0.007246376811594203
pericalcarine-rh,0.0,0.2640232108317215,0.012572533849129593,0.21566731141199227,0.5009671179883946,0.0,0.0,0.006769825918762089
rostralanteriorcingulate-lh,0.0,0.004672897196261682,0.10046728971962617,0.0,0.0,0.5549065420560748,0.27102803738317754,0.0689252336448598
rostralanteriorcingulate-rh,0.013349514563106795,0.013349514563106795,0.05339805825242718,0.0048543689320388345,0.0,0.2669902912621359,0.5764563106796117,0.07160194174757281
transversetemporal-rh,0.09523809523809523,0.010752688172043012,0.0,0.013824884792626729,0.010752688172043012,0.08755760368663594,0.09062980030721966,0.6912442396313364
