,bankssts-rh,frontalpole-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.8133116883116883,0.0633116883116883,0.06168831168831169,0.0,0.0,0.037337662337662336,0.0,0.024350649350649352
frontalpole-lh,0.05297157622739018,0.7183462532299741,0.0,0.08139534883720931,0.020671834625323,0.02454780361757106,0.03359173126614987,0.06847545219638243
isthmuscingulate-rh,0.037076271186440676,0.0,0.524364406779661,0.03283898305084746,0.046610169491525424,0.2711864406779661,0.011652542372881356,0.07627118644067797
lingual-lh,0.0,0.06036745406824147,0.021872265966754154,0.5013123359580053,0.23534558180227472,0.04374453193350831,0.0857392825896763,0.051618547681539804
parahippocampal-lh,0.0,0.015548281505728314,0.036824877250409165,0.22831423895253683,0.4238952536824877,0.07364975450081833,0.10229132569558101,0.11947626841243862
parahippocampal-rh,0.019498607242339833,0.015784586815227482,0.24326833797585887,0.05385329619312906,0.09285051067780872,0.4986072423398329,0.0,0.07613741875580315
rostralanteriorcingulate-lh,0.0,0.027586206896551724,0.006896551724137931,0.10246305418719212,0.129064039408867,0.0,0.5113300492610837,0.22266009852216748
rostralanteriorcingulate-rh,0.010577705451586655,0.04149715215622457,0.05695687550854353,0.04231082180634662,0.12367778681855167,0.06346623270951994,0.16924328722538648,0.49227013832384053
