,cuneus-rh,entorhinal-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
cuneus-rh,0.5757575757575758,0.0,0.0,0.19696969696969696,0.06060606060606061,0.16666666666666666,0.0,0.0
entorhinal-rh,0.0,0.4772727272727273,0.11363636363636363,0.0,0.0,0.0,0.0,0.4090909090909091
isthmuscingulate-rh,0.0,0.1590909090909091,0.7954545454545454,0.0,0.0,0.0,0.0,0.045454545454545456
parahippocampal-rh,0.3333333333333333,0.0,0.0,0.35555555555555557,0.0,0.3111111111111111,0.0,0.0
pericalcarine-rh,0.0196078431372549,0.0,0.0,0.0,0.7450980392156863,0.0,0.23529411764705882,0.0
rostralanteriorcingulate-rh,0.24074074074074073,0.0,0.0,0.2962962962962963,0.0,0.46296296296296297,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.813953488372093,0.0
transversetemporal-rh,0.0,0.32,0.0,0.02,0.0,0.04,0.0,0.62
