,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.29577464788732394,0.0
parsopercularis-lh,0.0,0.5102040816326531,0.0,0.0,0.29591836734693877,0.0,0.19387755102040816,0.0
parstriangularis-rh,0.0,0.0,0.821917808219178,0.0,0.0,0.1780821917808219,0.0,0.0
postcentral-lh,0.0,0.0,0.0,0.410958904109589,0.0,0.3561643835616438,0.0,0.2328767123287671
rostralmiddlefrontal-rh,0.0,0.28125,0.0,0.0,0.5729166666666666,0.0,0.14583333333333334,0.0
superiortemporal-lh,0.0,0.0,0.102803738317757,0.24299065420560748,0.0,0.4953271028037383,0.0,0.1588785046728972
supramarginal-lh,0.1390728476821192,0.13245033112582782,0.0,0.0,0.09271523178807947,0.0,0.6357615894039735,0.0
supramarginal-rh,0.0,0.0,0.0,0.34,0.0,0.34,0.0,0.32
