,F7,FT9,TP10,FC6,F8,AF3,C6,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3797814207650273,0.32786885245901637,0.2923497267759563,0.0,0.0,0.0,0.0
TP10,0.0,0.33608815426997246,0.3691460055096419,0.29476584022038566,0.0,0.0,0.0,0.0
FC6,0.0,0.334375,0.334375,0.33125,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
