,F7,T7,TP9,F8,AF7,FT7,C5,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.7891156462585034,0.2108843537414966,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.5079365079365079,0.49206349206349204,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
