,F7,FC5,T7,Cz,FT7,C5,PO8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.4708333333333333,0.25833333333333336,0.0,0.2708333333333333
C5,0.0,0.0,0.0,0.0,0.3386243386243386,0.455026455026455,0.0,0.20634920634920634
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.39156626506024095,0.22289156626506024,0.0,0.3855421686746988
