,F7,FC5,T7,Cz,FT7,C5,PO8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.8170731707317073,0.0,0.0,0.18292682926829268,0.0
FT7,0.0,0.0,0.0,0.0,0.4979253112033195,0.0,0.5020746887966805,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.044673539518900345,0.41580756013745707,0.0,0.5395189003436426,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
