,F7,T7,TP9,F8,AF7,FT7,C5,AF8
F7,0.44086021505376344,0.3225806451612903,0.0,0.0,0.23655913978494625,0.0,0.0,0.0
T7,0.35384615384615387,0.36923076923076925,0.0,0.0,0.27692307692307694,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3192488262910798,0.3427230046948357,0.0,0.0,0.3380281690140845,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
