,F7,FC5,T7,Cz,FT7,C5,PO8,AF8
F7,0.5227272727272727,0.17272727272727273,0.30454545454545456,0.0,0.0,0.0,0.0,0.0
FC5,0.10427807486631016,0.5133689839572193,0.13101604278074866,0.13101604278074866,0.0,0.0,0.12032085561497326,0.0
T7,0.20178041543026706,0.142433234421365,0.655786350148368,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.125,0.0,0.6692708333333334,0.018229166666666668,0.0,0.1875,0.0
FT7,0.0,0.0,0.0,0.011220196353436185,0.6409537166900421,0.08695652173913043,0.1697054698457223,0.091164095371669
C5,0.0,0.0,0.0,0.0,0.12524461839530332,0.5107632093933464,0.04892367906066536,0.3150684931506849
PO8,0.0,0.05570652173913043,0.0,0.09239130434782608,0.1644021739130435,0.033967391304347824,0.623641304347826,0.029891304347826088
AF8,0.0,0.0,0.0,0.0,0.09687034277198212,0.23845007451564829,0.029806259314456036,0.6348733233979136
