,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.25892857142857145,0.0,0.20535714285714285,0.26785714285714285,0.0,0.0,0.26785714285714285,0.0
caudalmiddlefrontal-rh,0.0,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
parstriangularis-rh,0.24444444444444444,0.0,0.24444444444444444,0.25555555555555554,0.0,0.0,0.25555555555555554,0.0
superiorfrontal-lh,0.25663716814159293,0.0,0.20353982300884957,0.2743362831858407,0.0,0.0,0.26548672566371684,0.0
superiorparietal-lh,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
superiortemporal-lh,0.0,0.25,0.0,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333
superiortemporal-rh,0.25862068965517243,0.0,0.19827586206896552,0.27586206896551724,0.0,0.0,0.2672413793103448,0.0
supramarginal-lh,0.0,0.25,0.0,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333
