,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.9069767441860465,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372
caudalmiddlefrontal-rh,0.0,0.24752475247524752,0.16831683168316833,0.0,0.09900990099009901,0.09900990099009901,0.1782178217821782,0.2079207920792079
inferiorparietal-rh,0.0,0.14432989690721648,0.30927835051546393,0.0,0.041237113402061855,0.05154639175257732,0.25773195876288657,0.1958762886597938
superiorfrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.19696969696969696,0.09090909090909091,0.0,0.21212121212121213,0.19696969696969696,0.09090909090909091,0.21212121212121213
superiortemporal-lh,0.0,0.18461538461538463,0.07692307692307693,0.0,0.16923076923076924,0.2923076923076923,0.07692307692307693,0.2
superiortemporal-rh,0.0,0.1346153846153846,0.23076923076923078,0.0,0.038461538461538464,0.038461538461538464,0.36538461538461536,0.19230769230769232
supramarginal-rh,0.0,0.13274336283185842,0.168141592920354,0.0,0.08849557522123894,0.10619469026548672,0.19469026548672566,0.30973451327433627
