,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
frontalpole-lh,0.736986301369863,0.0,0.0410958904109589,0.057534246575342465,0.0684931506849315,0.0013698630136986301,0.06027397260273973,0.03424657534246575
fusiform-lh,0.0,0.3540753724802805,0.13584574934268187,0.13584574934268187,0.007887817703768623,0.24101665205959685,0.05346187554776512,0.07186678352322524
isthmuscingulate-rh,0.030629139072847682,0.1183774834437086,0.40811258278145696,0.15149006622516556,0.062086092715231786,0.11258278145695365,0.07864238410596026,0.0380794701986755
lingual-lh,0.03949730700179533,0.12836624775583483,0.1687612208258528,0.3527827648114901,0.05745062836624776,0.10682226211849193,0.09784560143626571,0.04847396768402154
middletemporal-lh,0.0752,0.0256,0.1072,0.0832,0.6016,0.008,0.0224,0.0768
parahippocampal-lh,0.002717391304347826,0.2463768115942029,0.12228260869565218,0.12047101449275362,0.002717391304347826,0.3686594202898551,0.07336956521739131,0.06340579710144928
parahippocampal-rh,0.052060737527114966,0.06399132321041215,0.11279826464208242,0.1193058568329718,0.01735357917570499,0.0878524945770065,0.482646420824295,0.06399132321041215
temporalpole-lh,0.032219570405727926,0.10023866348448687,0.057279236276849645,0.07517899761336516,0.05608591885441527,0.07875894988066826,0.06921241050119331,0.5310262529832935
