,bankssts-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
bankssts-lh,0.4938488576449912,0.12478031634446397,0.01757469244288225,0.10369068541300527,0.10369068541300527,0.14762741652021089,0.008787346221441126,0.0
inferiortemporal-lh,0.0651750972762646,0.3949416342412451,0.08949416342412451,0.10603112840466926,0.2130350194552529,0.07587548638132295,0.05544747081712062,0.0
isthmuscingulate-rh,0.016233766233766232,0.08766233766233766,0.37445887445887444,0.15584415584415584,0.08658008658008658,0.11904761904761904,0.16017316017316016,0.0
lingual-lh,0.06406406406406406,0.0940940940940941,0.14214214214214213,0.3883883883883884,0.13713713713713713,0.11011011011011011,0.06406406406406406,0.0
parahippocampal-lh,0.05853174603174603,0.20535714285714285,0.08134920634920635,0.14583333333333334,0.3869047619047619,0.0744047619047619,0.04563492063492063,0.001984126984126984
pericalcarine-lh,0.10337078651685393,0.0853932584269663,0.10674157303370786,0.1146067415730337,0.08202247191011236,0.45617977528089887,0.051685393258426963,0.0
pericalcarine-rh,0.009915014164305949,0.07790368271954674,0.21388101983002833,0.0906515580736544,0.06515580736543909,0.0764872521246459,0.4631728045325779,0.0028328611898017
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.9871794871794872
