,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.22436781609195403,0.12413793103448276,0.11586206896551725,0.15402298850574714,0.10252873563218391,0.12045977011494254,0.12091954022988506,0.03770114942528736
frontalpole-rh,0.13974025974025975,0.24155844155844156,0.09818181818181818,0.15012987012987014,0.04883116883116883,0.13402597402597402,0.14077922077922078,0.046753246753246755
medialorbitofrontal-lh,0.14023668639053255,0.11242603550295859,0.22485207100591717,0.12544378698224853,0.10710059171597633,0.12603550295857988,0.13254437869822486,0.031360946745562134
medialorbitofrontal-rh,0.1498371335504886,0.13168915774778966,0.09632387156817124,0.20846905537459284,0.08422522103303862,0.1293624941833411,0.14518380642159143,0.05490926012098651
parsorbitalis-lh,0.13790760869565216,0.06317934782608696,0.12567934782608695,0.11820652173913043,0.2955163043478261,0.09103260869565218,0.11141304347826086,0.057065217391304345
rostralanteriorcingulate-lh,0.12525458248472504,0.12016293279022404,0.10692464358452139,0.1390020366598778,0.06975560081466395,0.21639511201629327,0.17566191446028515,0.04684317718940937
rostralanteriorcingulate-rh,0.12293488824101069,0.12585034013605442,0.10835762876579202,0.1467444120505345,0.07968901846452867,0.16715257531584063,0.21379980563654033,0.03547133138969873
temporalpole-rh,0.07909604519774012,0.09152542372881356,0.0576271186440678,0.11977401129943503,0.08587570621468926,0.09265536723163842,0.06666666666666667,0.4067796610169492
