,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
frontalpole-lh,0.9647058823529412,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.021739130434782608,0.0,0.0,0.5217391304347826,0.1956521739130435,0.0,0.2608695652173913,0.0
middletemporal-lh,0.0,0.007142857142857143,0.0,0.05,0.7357142857142858,0.0,0.06428571428571428,0.14285714285714285
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
parahippocampal-rh,0.0,0.0,0.0,0.16216216216216217,0.0945945945945946,0.0,0.5405405405405406,0.20270270270270271
temporalpole-lh,0.0,0.0,0.0,0.0,0.1320754716981132,0.04716981132075472,0.14150943396226415,0.6792452830188679
