,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2298507462686567,0.05373134328358209,0.0,0.21492537313432836,0.12835820895522387,0.14029850746268657,0.10746268656716418,0.1253731343283582
frontalpole-rh,0.10480349344978165,0.26200873362445415,0.0,0.13537117903930132,0.034934497816593885,0.2096069868995633,0.15283842794759825,0.10043668122270742
medialorbitofrontal-lh,0.0,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.0,0.42105263157894735
medialorbitofrontal-rh,0.21428571428571427,0.06868131868131869,0.0,0.23076923076923078,0.10714285714285714,0.15934065934065933,0.11538461538461539,0.1043956043956044
parsorbitalis-lh,0.15283842794759825,0.017467248908296942,0.021834061135371178,0.13537117903930132,0.31004366812227074,0.09170305676855896,0.10043668122270742,0.1703056768558952
rostralanteriorcingulate-lh,0.1354679802955665,0.10344827586206896,0.0,0.1625615763546798,0.06157635467980296,0.24876847290640394,0.16995073891625614,0.11822660098522167
rostralanteriorcingulate-rh,0.13333333333333333,0.10333333333333333,0.0,0.15,0.09,0.21,0.21666666666666667,0.09666666666666666
temporalpole-rh,0.12539184952978055,0.05956112852664577,0.02821316614420063,0.11598746081504702,0.11598746081504702,0.15047021943573669,0.07836990595611286,0.32601880877742945
