,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.08644859813084112,0.0,0.0,0.0,0.0,0.0,0.0646417445482866,0.05763239875389408,0.0,0.08566978193146417,0.0,0.0,0.0,0.0529595015576324,0.040498442367601244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048286604361370715,0.0,0.08800623052959501,0.0,0.0,0.08800623052959501,0.0,0.0,0.04750778816199377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03271028037383177,0.0264797507788162,0.0,0.0,0.0514018691588785,0.0,0.0,0.02336448598130841,0.035046728971962614,0.0,0.08333333333333333,0.08800623052959501,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.054878048780487805,0.06097560975609756,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.06097560975609756,0.0,0.0,0.06097560975609756,0.0,0.06097560975609756,0.0,0.0,0.012195121951219513,0.06097560975609756,0.0,0.0,0.0,0.06097560975609756,0.0,0.06097560975609756,0.06097560975609756,0.0,0.06097560975609756,0.0,0.0,0.0,0.0,0.012195121951219513,0.06097560975609756,0.036585365853658534,0.0,0.03048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054878048780487805,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.06097560975609756,0.0
F7,0.0,0.0,0.007792207792207792,0.11168831168831168,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658008658008658,0.03896103896103896,0.0,0.0,0.0683982683982684,0.0,0.06060606060606061,0.0,0.0,0.0017316017316017316,0.048484848484848485,0.0,0.0,0.0,0.08051948051948052,0.0,0.11168831168831168,0.11341991341991342,0.0,0.04935064935064935,0.0,0.0,0.0,0.0,0.0017316017316017316,0.008658008658008658,0.005194805194805195,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329004329004329,0.0,0.0,0.0,0.0,0.0,0.11341991341991342,0.07965367965367966,0.0
FT9,0.0,0.0,0.011194029850746268,0.08830845771144279,0.08582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0012437810945273632,0.04477611940298507,0.0,0.0,0.07587064676616916,0.0,0.06467661691542288,0.0,0.0,0.0024875621890547263,0.048507462686567165,0.0,0.0,0.0,0.08830845771144279,0.0,0.08706467661691543,0.08830845771144279,0.0,0.06716417910447761,0.0,0.0,0.0,0.0,0.0024875621890547263,0.012437810945273632,0.007462686567164179,0.0,0.006218905472636816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043532338308457715,0.0,0.0,0.0,0.0,0.0,0.08830845771144279,0.08582089552238806,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.07515473032714412,0.0,0.0,0.0,0.0,0.0,0.07427055702917772,0.06542882404951371,0.0,0.07427055702917772,0.0,0.0,0.0,0.060123784261715295,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05481874447391689,0.0,0.07603890362511052,0.0,0.0,0.07603890362511052,0.0,0.0,0.053934571175950484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03713527851458886,0.030061892130857647,0.0,0.0,0.058355437665782495,0.0,0.0,0.026525198938992044,0.03978779840848806,0.0,0.07603890362511052,0.07603890362511052,0.0,0.0,0.0
C3,0.07054337464251668,0.0,0.0,0.0,0.0,0.0,0.06959008579599618,0.06959008579599618,0.0,0.07054337464251668,0.0,0.0,0.0,0.06482364156339371,0.04957102001906578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05910390848427073,0.0,0.07054337464251668,0.0,0.0,0.07054337464251668,0.0,0.0,0.058150619637750235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04003813155386082,0.032411820781696854,0.0,0.0,0.06196377502383222,0.0,0.0,0.028598665395614873,0.042897998093422304,0.0,0.07054337464251668,0.07054337464251668,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.08685446009389672,0.0,0.0,0.0,0.0,0.0,0.06416275430359937,0.05712050078247261,0.0,0.08607198748043818,0.0,0.0,0.0,0.053208137715179966,0.0406885758998435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048513302034428794,0.0,0.08763693270735524,0.0,0.0,0.08763693270735524,0.0,0.0,0.04773082942097027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286384976525822,0.026604068857589983,0.0,0.0,0.05086071987480438,0.0,0.0,0.023474178403755867,0.035211267605633804,0.0,0.0837245696400626,0.08763693270735524,0.0,0.0,0.0
