,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-lh
bankssts-lh,0.5021551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.4978448275862069
caudalanteriorcingulate-lh,0.0,0.33459955682177905,0.3285849952516619,0.09939854384298828,0.0,0.11839189616967395,0.11902500791389681,0.0
caudalanteriorcingulate-rh,0.0,0.32949087415946204,0.33685558757604867,0.0989433237271854,0.0,0.11591418507845021,0.11879602945885366,0.0
frontalpole-lh,0.0,0.10057288351368555,0.09898154042011457,0.2676639083386378,0.12698917886696373,0.1820496499045194,0.22374283895607894,0.0
frontalpole-rh,0.0,0.0,0.0,0.23207990599294948,0.32608695652173914,0.2244418331374853,0.21739130434782608,0.0
rostralanteriorcingulate-lh,0.0,0.11856963613550815,0.11480552070263488,0.17910915934755334,0.11982434127979925,0.27540777917189463,0.1922835633626098,0.0
rostralanteriorcingulate-rh,0.0,0.11805121798875702,0.11648969394128669,0.21892567145534042,0.11617738913179262,0.1914428482198626,0.23891317926296066,0.0
transversetemporal-lh,0.498197548666186,0.0,0.0,0.0,0.0,0.0,0.0,0.501802451333814
