,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-rh,0.12686711930164887,0.12492725509214354,0.12686711930164887,0.1251212415130941,0.12279340446168768,0.12376333656644035,0.12279340446168768,0.12686711930164887
fusiform-rh,0.12504877097151776,0.12836519703472493,0.12563402262973078,0.12426843542723372,0.12095200936402653,0.1277799453765119,0.12134217713616856,0.12660944206008584
insula-rh,0.12659204940177538,0.12504824392126593,0.1273639521420301,0.12466229255113856,0.12273253570050174,0.12369741412582015,0.12234658433037437,0.1275569278270938
lateralorbitofrontal-lh,0.12629318758539917,0.12512199882881125,0.12648838571149718,0.1260979894593012,0.12277962131563537,0.12375561194612532,0.12297481944173336,0.12648838571149718
medialorbitofrontal-lh,0.12529504327301338,0.12273800157356413,0.12588512981904013,0.12450826121164438,0.13021243115656964,0.12136113296616838,0.12431156569630213,0.1256884343036979
parahippocampal-rh,0.12487689580460902,0.12822532991924365,0.12546779594248572,0.12408902895410676,0.12074059483947212,0.1290131967697459,0.12113452826472326,0.12645262950561356
rostralanteriorcingulate-lh,0.12576869668716525,0.12418170997817893,0.12576869668716525,0.12537195000991866,0.12497520333267209,0.12279309660781591,0.12537195000991866,0.12576869668716525
transversetemporal-rh,0.12632389755440016,0.12574619680338917,0.12690159830541112,0.12439822838436357,0.12227999229732332,0.12439822838436357,0.12208742538031966,0.12786443289042942
