,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-rh,0.1263552960800667,0.1255212677231026,0.1263552960800667,0.1255212677231026,0.121976647206005,0.1255212677231026,0.12239366138448707,0.1263552960800667
fusiform-rh,0.12492192379762648,0.1284613783052259,0.12554653341661462,0.12408911097230897,0.12054965646470955,0.12887778471788466,0.12096606287736832,0.1265875494482615
insula-rh,0.12603820598006646,0.12583056478405316,0.12666112956810632,0.1252076411960133,0.12167774086378738,0.12562292358803986,0.12209302325581395,0.1268687707641196
lateralorbitofrontal-lh,0.12622574587940746,0.12497392030043813,0.12643438347590236,0.12601710828291257,0.12247026914249948,0.12476528270394326,0.12267890673899437,0.12643438347590236
medialorbitofrontal-lh,0.1251330070227708,0.1238561396041711,0.12534581825920407,0.12555862949563737,0.1264098744413705,0.12364332836773782,0.12470738454990424,0.12534581825920407
parahippocampal-rh,0.1248697102355639,0.12841359182822598,0.1254951011048572,0.12403585574317282,0.12049197415051073,0.12924744632061705,0.12090890139670628,0.12653741922034606
rostralanteriorcingulate-lh,0.12545260915867945,0.12438764643237486,0.12545260915867945,0.12545260915867945,0.12460063897763578,0.12417465388711395,0.12502662406815762,0.12545260915867945
transversetemporal-rh,0.1256728778467909,0.12650103519668737,0.12629399585921325,0.1248447204968944,0.12132505175983437,0.12629399585921325,0.12173913043478261,0.12732919254658384
