,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.12898089171974522,0.09235668789808917,0.12977707006369427,0.12977707006369427,0.12977707006369427,0.12977707006369427,0.12977707006369427,0.12977707006369427
inferiortemporal-rh,0.1223175965665236,0.12446351931330472,0.1255364806866953,0.1255364806866953,0.1255364806866953,0.1255364806866953,0.1255364806866953,0.1255364806866953
insula-rh,0.09969418960244648,0.07155963302752294,0.14678899082568808,0.14067278287461774,0.1418960244648318,0.12048929663608562,0.1327217125382263,0.14617737003058104
isthmuscingulate-rh,0.10124223602484472,0.07267080745341616,0.1422360248447205,0.1422360248447205,0.14285714285714285,0.12236024844720497,0.13478260869565217,0.14161490683229813
lateralorbitofrontal-rh,0.10086633663366337,0.0724009900990099,0.14232673267326731,0.14232673267326731,0.14418316831683167,0.1219059405940594,0.1342821782178218,0.1417079207920792
lingual-rh,0.11156741957563313,0.08008213552361396,0.13483915126625598,0.13483915126625598,0.13483915126625598,0.13415468856947296,0.13483915126625598,0.13483915126625598
parahippocampal-rh,0.10442024343369635,0.07495195387572069,0.13901345291479822,0.13901345291479822,0.13901345291479822,0.1262011531069827,0.13837283792440744,0.13901345291479822
transversetemporal-rh,0.0995115995115995,0.07142857142857142,0.14713064713064714,0.14041514041514042,0.14102564102564102,0.12026862026862027,0.13247863247863248,0.14774114774114774
