,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.25675675675675674,0.033783783783783786,0.08108108108108109,0.22972972972972974,0.08108108108108109,0.19594594594594594,0.04054054054054054,0.08108108108108109
parstriangularis-rh,0.05555555555555555,0.26666666666666666,0.05555555555555555,0.05555555555555555,0.25555555555555554,0.0,0.25555555555555554,0.05555555555555555
postcentral-lh,0.15151515151515152,0.07575757575757576,0.18181818181818182,0.15151515151515152,0.16666666666666666,0.0,0.09090909090909091,0.18181818181818182
postcentral-rh,0.2537313432835821,0.03731343283582089,0.07462686567164178,0.2462686567164179,0.07462686567164178,0.19402985074626866,0.04477611940298507,0.07462686567164178
precentral-lh,0.08943089430894309,0.18699186991869918,0.10569105691056911,0.08130081300813008,0.23577235772357724,0.0,0.1951219512195122,0.10569105691056911
superiorparietal-rh,0.32222222222222224,0.0,0.0,0.28888888888888886,0.0,0.3888888888888889,0.0,0.0
superiortemporal-lh,0.058823529411764705,0.24509803921568626,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.0,0.28431372549019607,0.058823529411764705
superiortemporal-rh,0.15789473684210525,0.06578947368421052,0.17105263157894737,0.13157894736842105,0.17105263157894737,0.0,0.07894736842105263,0.2236842105263158
