,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.1310344827586207,0.12413793103448276,0.12413793103448276,0.12413793103448276,0.12413793103448276,0.11724137931034483,0.1310344827586207,0.12413793103448276
parstriangularis-rh,0.12949640287769784,0.1223021582733813,0.1223021582733813,0.1223021582733813,0.1223021582733813,0.1223021582733813,0.12949640287769784,0.12949640287769784
postcentral-lh,0.13333333333333333,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.11333333333333333,0.13333333333333333,0.12
precentral-lh,0.13333333333333333,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.11333333333333333,0.13333333333333333,0.12
superiorparietal-lh,0.1310344827586207,0.12413793103448276,0.12413793103448276,0.12413793103448276,0.12413793103448276,0.11724137931034483,0.1310344827586207,0.12413793103448276
superiorparietal-rh,0.12903225806451613,0.12096774193548387,0.12096774193548387,0.12096774193548387,0.12096774193548387,0.12903225806451613,0.12903225806451613,0.12903225806451613
superiortemporal-lh,0.1310344827586207,0.12413793103448276,0.12413793103448276,0.12413793103448276,0.12413793103448276,0.11724137931034483,0.1310344827586207,0.12413793103448276
superiortemporal-rh,0.12878787878787878,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.12878787878787878
