,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.14615384615384616,0.038461538461538464,0.06153846153846154,0.14615384615384616,0.14615384615384616,0.15384615384615385,0.15384615384615385,0.15384615384615385
parsopercularis-lh,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
parstriangularis-rh,0.13333333333333333,0.08333333333333333,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
postcentral-lh,0.14492753623188406,0.036231884057971016,0.057971014492753624,0.15217391304347827,0.15217391304347827,0.14492753623188406,0.15217391304347827,0.15942028985507245
precentral-lh,0.14492753623188406,0.036231884057971016,0.057971014492753624,0.15217391304347827,0.15217391304347827,0.14492753623188406,0.15217391304347827,0.15942028985507245
superiortemporal-lh,0.144,0.04,0.064,0.144,0.144,0.16,0.152,0.152
superiortemporal-rh,0.1450381679389313,0.03816793893129771,0.061068702290076333,0.1450381679389313,0.1450381679389313,0.16030534351145037,0.15267175572519084,0.15267175572519084
supramarginal-lh,0.14705882352941177,0.03676470588235294,0.058823529411764705,0.14705882352941177,0.14705882352941177,0.15441176470588236,0.15441176470588236,0.15441176470588236
