,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.14043583535108958,0.1162227602905569,0.13075060532687652,0.12832929782082325,0.13317191283292978,0.11380145278450363,0.11380145278450363,0.1234866828087167
parstriangularis-rh,0.11685393258426967,0.18202247191011237,0.1146067415730337,0.1146067415730337,0.1146067415730337,0.09662921348314607,0.11685393258426967,0.14382022471910114
postcentral-lh,0.13513513513513514,0.11711711711711711,0.13513513513513514,0.13288288288288289,0.13513513513513514,0.11036036036036036,0.11936936936936937,0.11486486486486487
precentral-lh,0.13140311804008908,0.11804008908685969,0.13808463251670378,0.1358574610244989,0.13140311804008908,0.10690423162583519,0.12249443207126949,0.11581291759465479
superiorparietal-lh,0.1391509433962264,0.1179245283018868,0.1320754716981132,0.12971698113207547,0.13443396226415094,0.11320754716981132,0.11556603773584906,0.1179245283018868
superiorparietal-rh,0.1327683615819209,0.11016949152542373,0.1271186440677966,0.12429378531073447,0.12994350282485875,0.1384180790960452,0.11581920903954802,0.12146892655367232
superiortemporal-lh,0.12200956937799043,0.12679425837320574,0.1291866028708134,0.13157894736842105,0.12440191387559808,0.1076555023923445,0.13636363636363635,0.12200956937799043
superiortemporal-rh,0.12048192771084337,0.14216867469879518,0.11566265060240964,0.11566265060240964,0.11566265060240964,0.10843373493975904,0.11325301204819277,0.1686746987951807
