,Fz,F3,F7,FT9,FC5,FC1,C3,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.026747195858498704,0.015962036238136326,0.017687661777394306,0.0,0.016824849007765316,0.01725625539257981,0.027610008628127698,0.017687661777394306,0.027610008628127698,0.0,0.015530629853321829,0.014667817083692839,0.027610008628127698,0.017687661777394306,0.0,0.0,0.027178602243313203,0.016824849007765316,0.016824849007765316,0.01639344262295082,0.015530629853321829,0.0,0.017687661777394306,0.0181190681622088,0.015530629853321829,0.020276100086281276,0.015530629853321829,0.00819672131147541,0.017687661777394306,0.027610008628127698,0.0181190681622088,0.027610008628127698,0.01725625539257981,0.027610008628127698,0.02545297670405522,0.027610008628127698,0.003451251078515962,0.027610008628127698,0.027610008628127698,0.027610008628127698,0.027178602243313203,0.027610008628127698,0.02070750647109577,0.0,0.0,0.01725625539257981,0.027610008628127698,0.01725625539257981,0.0,0.015530629853321829,0.015530629853321829,0.015962036238136326,0.026747195858498704,0.014236410698878344,0.026747195858498704,0.0,0.015530629853321829,0.025884383088869714
F7,0.0,0.021893491124260357,0.021301775147928994,0.020710059171597635,0.0,0.01952662721893491,0.020710059171597635,0.021893491124260357,0.020710059171597635,0.021893491124260357,0.0,0.01775147928994083,0.020118343195266272,0.021893491124260357,0.020710059171597635,0.0,0.0,0.021893491124260357,0.01952662721893491,0.021893491124260357,0.021893491124260357,0.01952662721893491,0.0,0.021893491124260357,0.021893491124260357,0.020710059171597635,0.021301775147928994,0.018343195266272188,0.011242603550295858,0.020710059171597635,0.021893491124260357,0.021893491124260357,0.021893491124260357,0.021301775147928994,0.021893491124260357,0.021893491124260357,0.021893491124260357,0.004733727810650888,0.021893491124260357,0.021893491124260357,0.021893491124260357,0.021893491124260357,0.021893491124260357,0.020710059171597635,0.0,0.0,0.021893491124260357,0.021893491124260357,0.021301775147928994,0.0,0.01893491124260355,0.01775147928994083,0.018343195266272188,0.021301775147928994,0.01893491124260355,0.021301775147928994,0.0,0.01893491124260355,0.021893491124260357
FT9,0.0,0.02197213290460879,0.01982851018220793,0.021436227224008574,0.0,0.020364415862808145,0.021436227224008574,0.02197213290460879,0.021436227224008574,0.02197213290460879,0.0,0.018756698821007504,0.01822079314040729,0.02197213290460879,0.021436227224008574,0.0,0.0,0.02197213290460879,0.020364415862808145,0.01982851018220793,0.01982851018220793,0.01929260450160772,0.0,0.021436227224008574,0.021436227224008574,0.01929260450160772,0.02197213290460879,0.01929260450160772,0.010182207931404072,0.021436227224008574,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.021436227224008574,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.004287245444801715,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.021436227224008574,0.0,0.0,0.020364415862808145,0.02197213290460879,0.021436227224008574,0.0,0.01929260450160772,0.018756698821007504,0.01929260450160772,0.02197213290460879,0.017684887459807074,0.02197213290460879,0.0,0.01929260450160772,0.02197213290460879
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.021666666666666667,0.019444444444444445,0.021666666666666667,0.0,0.021111111111111112,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.0,0.019444444444444445,0.018333333333333333,0.021666666666666667,0.021666666666666667,0.0,0.0,0.021666666666666667,0.021111111111111112,0.019444444444444445,0.019444444444444445,0.02,0.0,0.021111111111111112,0.021111111111111112,0.019444444444444445,0.021666666666666667,0.02,0.010555555555555556,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021111111111111112,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.0044444444444444444,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.0,0.0,0.02,0.021666666666666667,0.021111111111111112,0.0,0.02,0.019444444444444445,0.02,0.021666666666666667,0.018333333333333333,0.021666666666666667,0.0,0.02,0.021666666666666667
C3,0.0,0.02182214948172395,0.020185488270594652,0.02127659574468085,0.0,0.020185488270594652,0.02127659574468085,0.02182214948172395,0.02127659574468085,0.02182214948172395,0.0,0.018548827059465357,0.018548827059465357,0.02182214948172395,0.02127659574468085,0.0,0.0,0.02182214948172395,0.020185488270594652,0.020185488270594652,0.020185488270594652,0.019639934533551555,0.0,0.02182214948172395,0.02182214948172395,0.019639934533551555,0.02182214948172395,0.019094380796508457,0.010365521003818877,0.02127659574468085,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.00436442989634479,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02182214948172395,0.02127659574468085,0.0,0.0,0.020731042007637753,0.02182214948172395,0.02182214948172395,0.0,0.019639934533551555,0.018548827059465357,0.019094380796508457,0.02182214948172395,0.01800327332242226,0.02182214948172395,0.0,0.019639934533551555,0.02182214948172395
CP5,0.0,0.023686158401184307,0.013693560325684678,0.015173945225758698,0.0,0.014433752775721688,0.014803849000740192,0.0384900074019245,0.015173945225758698,0.028867505551443375,0.0,0.013693560325684678,0.012583271650629163,0.03960029607698001,0.015544041450777202,0.0,0.0,0.025906735751295335,0.014803849000740192,0.014433752775721688,0.014063656550703183,0.013323464100666173,0.0,0.015173945225758698,0.015544041450777202,0.013323464100666173,0.01776461880088823,0.013323464100666173,0.007031828275351592,0.015544041450777202,0.025906735751295335,0.015544041450777202,0.027387120651369355,0.014803849000740192,0.037009622501850484,0.02220577350111029,0.02775721687638786,0.0029607698001480384,0.035159141376757956,0.0384900074019245,0.038119911176905996,0.026276831976313843,0.038119911176905996,0.018134715025906734,0.0,0.0,0.014803849000740192,0.035159141376757956,0.014803849000740192,0.0,0.013323464100666173,0.013323464100666173,0.014063656550703183,0.027387120651369355,0.01221317542561066,0.02553663952627683,0.0,0.013323464100666173,0.02220577350111029
CP1,0.0,0.02197213290460879,0.01982851018220793,0.021436227224008574,0.0,0.020364415862808145,0.021436227224008574,0.02197213290460879,0.021436227224008574,0.02197213290460879,0.0,0.018756698821007504,0.01822079314040729,0.02197213290460879,0.021436227224008574,0.0,0.0,0.02197213290460879,0.020364415862808145,0.01982851018220793,0.01982851018220793,0.01929260450160772,0.0,0.021436227224008574,0.021436227224008574,0.01929260450160772,0.02197213290460879,0.01929260450160772,0.010182207931404072,0.021436227224008574,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.021436227224008574,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.004287245444801715,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.02197213290460879,0.021436227224008574,0.0,0.0,0.020364415862808145,0.02197213290460879,0.021436227224008574,0.0,0.01929260450160772,0.018756698821007504,0.01929260450160772,0.02197213290460879,0.017684887459807074,0.02197213290460879,0.0,0.01929260450160772,0.02197213290460879
Pz,0.0,0.02530120481927711,0.014859437751004016,0.01646586345381526,0.0,0.01566265060240964,0.01606425702811245,0.030923694779116467,0.01646586345381526,0.030522088353413655,0.0,0.014457831325301205,0.013654618473895583,0.03132530120481928,0.01646586345381526,0.0,0.0,0.027710843373493974,0.01566265060240964,0.01566265060240964,0.015261044176706828,0.014457831325301205,0.0,0.01646586345381526,0.016867469879518072,0.014457831325301205,0.01887550200803213,0.014457831325301205,0.007630522088353414,0.01646586345381526,0.027710843373493974,0.016867469879518072,0.029317269076305223,0.01606425702811245,0.030522088353413655,0.024096385542168676,0.030120481927710843,0.00321285140562249,0.030923694779116467,0.030923694779116467,0.030923694779116467,0.028112449799196786,0.030923694779116467,0.01927710843373494,0.0,0.0,0.01606425702811245,0.030522088353413655,0.01606425702811245,0.0,0.014457831325301205,0.014457831325301205,0.014859437751004016,0.029317269076305223,0.01325301204819277,0.027309236947791166,0.0,0.014457831325301205,0.024096385542168676
