,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.20930232558139536,0.16279069767441862,0.0,0.0,0.0,0.23255813953488372,0.20930232558139536,0.18604651162790697
insula-lh,0.20512820512820512,0.1794871794871795,0.0,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pericalcarine-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.20930232558139536,0.16279069767441862,0.0,0.0,0.0,0.23255813953488372,0.20930232558139536,0.18604651162790697
rostralanteriorcingulate-rh,0.20930232558139536,0.16279069767441862,0.0,0.0,0.0,0.23255813953488372,0.20930232558139536,0.18604651162790697
rostralmiddlefrontal-rh,0.21428571428571427,0.16666666666666666,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.19047619047619047
